image_name,label,num_persons_detected,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
image_sit_387.png,sitting,1,670.24,229.74,0.9859,684.45,219.69,0.9696,662.11,219.57,0.9295,708.64,231.69,0.9007,653.4,230.38,0.6228,740.13,305.67,0.998,634.73,306.57,0.9956,772.89,398.18,0.991,609.91,397.47,0.9722,774.3,486.11,0.9772,603.58,464.67,0.9446,722.45,457.68,0.9986,653.39,453.55,0.9979,680.2,525.62,0.9952,579.63,516.14,0.9928,702.9,660.55,0.9745,605.16,646.68,0.968
image_sit_390.png,sitting,1,670.19,228.91,0.9856,684.6,219.19,0.9693,662.05,218.77,0.9274,708.9,232.23,0.9009,653.15,230.29,0.6151,740.38,306.53,0.998,634.61,306.95,0.9954,772.53,399.47,0.9909,612.0,398.93,0.9711,772.35,485.71,0.9773,606.71,465.53,0.9431,722.83,458.56,0.9986,653.33,453.95,0.9978,679.71,526.84,0.9951,578.59,515.78,0.9924,702.18,664.38,0.9734,605.46,648.38,0.9663
image_sit_393.png,sitting,1,669.61,228.18,0.9851,684.03,218.91,0.9693,661.73,218.48,0.9216,708.52,233.38,0.9051,653.36,231.41,0.5935,740.25,308.38,0.9981,634.88,309.12,0.9951,772.71,401.64,0.9916,613.22,401.12,0.9685,771.17,488.95,0.9786,608.88,465.89,0.9399,722.73,458.44,0.9986,653.53,454.07,0.9976,679.39,525.46,0.995,578.63,515.7,0.9919,702.22,661.65,0.9729,606.32,647.54,0.9643
image_sit_396.png,sitting,1,669.76,227.42,0.9861,684.44,218.35,0.97,661.57,218.06,0.928,708.67,233.69,0.9044,651.83,232.09,0.6142,738.32,309.31,0.9981,634.9,310.97,0.9958,771.61,402.37,0.9921,613.62,402.1,0.9751,770.57,491.4,0.9824,609.4,468.15,0.9546,721.8,458.85,0.9989,653.48,454.79,0.9983,674.61,527.38,0.997,577.61,517.54,0.9954,700.64,665.46,0.9839,608.46,650.16,0.9796
image_sit_399.png,sitting,1,667.77,228.36,0.9858,682.51,219.19,0.9703,659.29,218.88,0.9269,706.84,234.49,0.9065,649.14,232.91,0.6084,737.23,310.44,0.9981,632.77,311.73,0.9955,771.38,405.14,0.992,613.23,403.27,0.973,768.44,494.76,0.9819,610.36,468.68,0.9514,721.09,459.14,0.9988,652.15,454.86,0.9981,674.73,528.61,0.9968,577.62,518.29,0.9949,699.99,665.59,0.9827,608.72,649.54,0.9778
image_sit_402.png,sitting,1,666.05,230.31,0.9857,680.62,221.01,0.9692,657.01,220.64,0.9287,704.54,237.26,0.8969,646.9,235.27,0.6074,736.69,313.33,0.9979,630.02,314.81,0.9936,770.48,406.71,0.9899,612.16,408.4,0.9591,765.62,497.27,0.973,611.26,474.01,0.9242,720.61,460.91,0.9974,651.13,457.41,0.9957,676.31,529.39,0.9902,585.46,519.71,0.9835,692.75,663.77,0.9449,617.7,648.23,0.9255
image_sit_405.png,sitting,1,665.34,230.28,0.9859,679.99,220.82,0.9703,656.27,220.97,0.9281,704.09,235.91,0.9061,645.39,235.49,0.6127,735.87,311.63,0.9981,629.68,314.99,0.9954,772.19,403.46,0.9918,611.75,404.79,0.9726,768.95,494.23,0.9818,609.36,468.74,0.9512,720.59,460.28,0.9988,650.87,456.81,0.9981,673.16,527.13,0.9967,575.97,517.59,0.9948,698.72,664.72,0.9828,608.79,648.81,0.9778
image_sit_408.png,sitting,1,665.13,230.91,0.9859,679.69,221.47,0.9701,656.02,221.69,0.9283,703.5,236.54,0.9054,645.01,236.31,0.6152,735.68,311.74,0.9981,629.15,315.94,0.9955,772.7,402.91,0.9918,611.7,406.17,0.9728,769.75,494.31,0.9817,610.08,469.57,0.9513,720.9,460.66,0.9988,650.94,457.54,0.9981,673.34,526.3,0.9968,575.46,517.05,0.995,698.91,664.37,0.9835,608.71,648.44,0.9788
image_sit_411.png,sitting,1,665.71,230.09,0.9859,680.35,221.0,0.9702,656.58,221.2,0.9278,704.3,237.15,0.906,645.61,236.81,0.613,736.24,313.05,0.9981,629.54,316.21,0.9955,772.94,404.96,0.9919,611.54,405.63,0.9727,769.5,495.46,0.982,610.06,469.36,0.9514,720.52,461.04,0.9988,650.35,457.54,0.9981,672.73,526.35,0.9968,574.63,517.16,0.995,698.94,664.19,0.9835,608.35,648.84,0.9787
image_sit_414.png,sitting,1,667.28,226.68,0.9862,682.14,218.08,0.9728,658.89,217.95,0.9221,706.79,235.09,0.9133,648.66,233.93,0.5661,737.0,309.16,0.9982,634.03,311.09,0.9951,777.81,400.18,0.9936,609.49,397.85,0.9729,780.0,487.24,0.9872,599.33,463.48,0.9578,721.27,456.78,0.999,652.79,453.01,0.9983,674.53,527.26,0.9977,578.17,519.46,0.996,701.89,665.65,0.9875,606.72,652.35,0.9831
image_sit_417.png,sitting,1,670.75,228.36,0.9874,685.63,219.68,0.9737,662.93,219.18,0.9266,709.96,234.49,0.9181,653.26,232.32,0.5969,741.91,306.86,0.9987,633.54,308.27,0.9962,794.24,388.82,0.9947,594.63,388.98,0.9759,810.33,474.71,0.9871,561.73,458.98,0.9561,720.05,454.02,0.9993,650.57,449.81,0.9988,673.46,528.02,0.9981,576.2,519.85,0.9967,701.84,663.65,0.989,606.82,651.94,0.9849
image_sit_420.png,sitting,1,672.75,231.7,0.9876,687.09,221.91,0.9773,664.84,222.1,0.9196,712.27,233.37,0.9295,657.22,232.84,0.5473,749.81,303.2,0.9988,634.95,304.6,0.9948,816.39,360.88,0.9952,575.27,359.29,0.9638,853.16,432.52,0.9871,520.66,415.31,0.9391,723.95,453.76,0.9991,653.41,449.68,0.9981,677.68,528.03,0.9967,580.41,521.27,0.9932,705.23,662.75,0.9779,604.24,652.96,0.9661
image_sit_423.png,sitting,1,675.05,232.73,0.988,689.36,222.97,0.9786,666.92,223.01,0.9188,713.56,232.29,0.9316,659.22,231.52,0.5341,749.25,295.02,0.9989,636.94,299.06,0.9946,816.93,320.39,0.9958,564.05,331.03,0.963,878.68,360.19,0.9887,493.92,358.89,0.9405,727.74,454.87,0.9993,659.87,451.53,0.9983,673.56,526.94,0.9973,581.2,516.55,0.9939,701.88,662.48,0.9811,604.38,645.16,0.9697
image_sit_426.png,sitting,1,675.33,231.41,0.9881,690.32,222.28,0.9778,667.19,222.01,0.9251,714.09,232.25,0.9238,658.62,230.39,0.5382,744.72,291.65,0.9986,636.44,291.41,0.9946,811.29,301.0,0.9951,555.76,304.95,0.9663,875.09,310.12,0.9871,487.23,311.74,0.9444,724.11,455.82,0.9992,657.32,451.15,0.9984,669.4,528.89,0.998,580.31,518.28,0.9959,700.89,666.32,0.9874,605.92,650.37,0.9808
image_sit_429.png,sitting,1,674.44,231.19,0.9887,689.64,222.79,0.977,665.61,222.09,0.9303,713.46,233.52,0.9176,656.73,230.39,0.5432,744.07,288.55,0.9986,636.5,285.74,0.994,814.26,289.05,0.9952,555.22,288.52,0.9662,893.17,280.94,0.9864,490.21,280.21,0.9429,725.49,457.09,0.9992,658.68,452.06,0.9983,672.99,531.15,0.9975,585.18,518.08,0.9949,697.18,666.14,0.9833,606.49,645.41,0.9742
image_sit_432.png,sitting,1,673.52,230.55,0.9881,688.58,221.83,0.9779,665.32,221.04,0.921,711.84,232.16,0.923,657.07,228.61,0.5143,740.09,290.06,0.9987,637.05,284.46,0.9939,810.57,287.68,0.9958,560.0,282.09,0.9645,887.06,269.04,0.9885,496.87,269.08,0.9421,722.2,457.41,0.9993,657.6,451.23,0.9983,669.35,528.25,0.998,579.91,516.42,0.9955,703.58,666.28,0.9865,603.14,649.56,0.9785
image_sit_435.png,sitting,1,672.91,230.57,0.988,688.11,221.91,0.9782,664.79,221.1,0.9184,711.81,232.37,0.9254,656.77,228.76,0.5013,740.35,289.89,0.9987,637.29,284.58,0.9936,812.42,287.26,0.996,561.88,282.05,0.9628,891.91,271.22,0.9889,497.56,268.83,0.9399,721.88,457.64,0.9993,657.18,451.41,0.9983,669.18,528.62,0.9979,579.07,516.29,0.9953,704.02,667.38,0.986,602.79,649.6,0.9773
image_sit_438.png,sitting,1,673.91,230.62,0.9882,689.42,221.96,0.9784,665.73,221.06,0.9211,713.36,232.79,0.9247,657.16,228.92,0.5115,741.89,290.8,0.9987,637.16,286.15,0.994,814.6,289.14,0.9959,560.74,285.39,0.9646,893.93,280.41,0.9887,494.52,277.34,0.9427,723.51,457.48,0.9993,658.12,451.52,0.9984,668.85,527.14,0.9981,578.39,515.67,0.9957,702.82,667.03,0.9871,603.28,650.83,0.9795
image_sit_441.png,sitting,1,674.32,231.6,0.9877,689.94,222.62,0.9791,666.22,221.9,0.9162,714.62,232.82,0.9282,657.92,229.41,0.4847,743.14,291.08,0.9986,637.18,286.61,0.9928,812.83,292.32,0.9956,557.65,286.83,0.9554,888.67,291.23,0.988,493.15,283.86,0.9312,723.66,457.58,0.9992,657.77,451.84,0.998,668.71,526.53,0.9979,579.02,515.62,0.995,702.77,667.53,0.9865,604.73,651.35,0.9775
image_sit_444.png,sitting,1,675.0,232.71,0.9868,689.86,222.76,0.9779,666.64,222.54,0.9181,714.01,230.78,0.9231,658.77,228.71,0.5114,746.2,289.54,0.9984,637.43,288.29,0.9921,817.02,292.3,0.9943,561.06,294.18,0.9491,897.4,296.85,0.9847,494.82,292.99,0.9213,726.86,457.76,0.999,660.24,453.07,0.9977,674.11,527.3,0.9967,580.47,515.38,0.9927,708.73,665.4,0.9797,604.04,646.75,0.9672
image_sit_447.png,sitting,1,674.48,232.39,0.9863,689.16,222.32,0.9783,666.49,222.18,0.9123,713.65,230.3,0.9279,659.4,228.65,0.4907,747.78,289.82,0.9984,635.38,289.75,0.9914,816.71,295.7,0.9944,552.73,300.31,0.9417,890.24,305.05,0.9847,488.83,305.47,0.9121,727.23,456.79,0.999,658.85,452.57,0.9976,675.49,528.11,0.9968,580.86,516.6,0.9923,708.88,665.92,0.98,604.22,646.97,0.9664
image_sit_450.png,sitting,1,673.42,231.53,0.9865,687.98,221.67,0.9784,665.54,221.72,0.9118,712.88,230.1,0.9302,658.84,229.18,0.4914,747.8,289.47,0.9985,635.0,291.34,0.9922,813.61,299.08,0.9949,553.28,306.41,0.9479,879.33,314.83,0.9862,487.8,315.43,0.921,726.56,455.41,0.9991,657.79,451.68,0.9977,675.57,528.91,0.9967,580.77,517.81,0.9922,707.21,665.84,0.9785,603.7,647.2,0.9641
image_sit_453.png,sitting,1,673.51,231.41,0.987,687.9,221.69,0.9794,665.7,221.7,0.9109,712.62,230.84,0.9343,659.09,229.85,0.4876,747.99,292.55,0.9987,635.76,294.46,0.9923,816.09,308.12,0.9954,557.17,313.98,0.9469,884.31,337.95,0.9876,490.36,332.44,0.9208,726.07,456.68,0.9991,658.1,452.95,0.9976,674.88,527.83,0.9966,581.17,517.05,0.9915,706.5,664.98,0.977,603.69,646.43,0.9604
image_sit_456.png,sitting,1,672.74,231.74,0.9877,687.01,221.95,0.9796,664.85,222.11,0.9126,712.02,231.25,0.9361,658.16,230.77,0.4996,748.89,293.81,0.9989,635.0,297.55,0.9935,817.07,318.45,0.9959,558.8,327.31,0.955,881.6,359.61,0.9889,492.01,353.24,0.9313,726.94,456.48,0.9992,657.98,453.29,0.9979,675.64,527.6,0.9968,581.42,517.3,0.9922,704.4,665.69,0.9775,603.63,647.3,0.962
image_sit_459.png,sitting,1,672.22,231.95,0.9878,686.29,222.14,0.9789,664.16,222.46,0.9184,710.77,231.67,0.9341,656.91,231.63,0.531,750.51,296.1,0.9988,633.63,299.98,0.9944,821.65,331.79,0.9956,561.72,336.86,0.9608,875.31,385.11,0.9879,495.59,370.72,0.9364,727.77,456.69,0.9992,656.89,453.35,0.9982,677.61,528.35,0.997,580.41,519.39,0.9933,704.24,663.12,0.9795,602.68,647.85,0.9672
image_sit_462.png,sitting,1,670.94,232.27,0.9874,684.91,222.2,0.9761,662.74,222.87,0.9193,709.7,232.0,0.9254,655.25,232.57,0.5528,748.34,298.73,0.9988,632.82,302.0,0.9952,817.14,345.51,0.9953,564.79,348.65,0.9683,865.87,407.04,0.9875,503.44,398.34,0.9457,725.74,455.28,0.9993,655.37,452.32,0.9985,676.92,527.12,0.9974,581.0,521.24,0.9948,704.93,661.96,0.9826,603.72,652.52,0.974
image_sit_465.png,sitting,1,670.16,232.72,0.9876,683.55,222.13,0.9758,661.45,223.19,0.9255,707.35,231.67,0.9223,653.16,233.36,0.5801,746.87,301.77,0.9987,631.36,304.35,0.9953,812.37,362.35,0.9946,572.54,359.5,0.9682,846.42,437.96,0.9856,520.03,416.37,0.9439,722.44,455.53,0.9991,651.28,452.01,0.9983,679.38,529.6,0.9965,580.39,522.5,0.9934,707.83,663.58,0.9773,601.92,651.9,0.9672
image_sit_468.png,sitting,1,668.22,232.72,0.9848,681.72,221.69,0.9707,659.15,223.12,0.915,706.28,233.43,0.8975,651.05,235.26,0.5765,744.83,304.71,0.9977,632.63,306.46,0.9939,803.33,373.64,0.9904,581.0,371.22,0.9603,826.65,450.2,0.9788,531.55,431.56,0.9372,724.17,456.34,0.9983,652.58,452.36,0.9971,678.94,525.45,0.9951,579.73,520.78,0.9922,703.85,658.83,0.974,599.96,652.19,0.9669
image_sit_471.png,sitting,1,667.71,232.49,0.9877,682.0,222.32,0.9738,659.12,222.91,0.9316,706.17,233.6,0.9145,649.18,233.99,0.609,741.19,305.09,0.9985,631.32,307.64,0.9962,798.93,384.34,0.994,587.16,382.33,0.9765,815.79,463.34,0.9858,546.03,446.61,0.9572,721.2,454.98,0.9992,651.3,451.26,0.9987,673.99,529.72,0.9978,577.02,523.06,0.9964,704.57,665.33,0.9869,605.34,655.45,0.9827
image_sit_474.png,sitting,1,666.64,232.99,0.9884,681.25,222.75,0.9724,657.64,223.35,0.938,705.33,234.53,0.9033,646.84,234.76,0.617,739.72,304.79,0.9985,630.72,308.46,0.9958,788.19,389.55,0.9934,591.94,389.72,0.9764,797.47,473.24,0.9841,556.76,460.87,0.9559,722.18,456.42,0.999,651.71,453.26,0.9984,672.39,526.88,0.997,576.89,517.6,0.9951,701.29,667.33,0.9823,608.7,651.81,0.9767
image_sit_477.png,sitting,1,666.74,232.57,0.9877,681.25,222.23,0.9717,657.82,222.93,0.9361,705.57,233.63,0.906,647.29,234.26,0.6414,737.73,306.2,0.9984,630.58,310.24,0.9967,782.7,393.39,0.9931,598.62,396.29,0.9803,792.48,482.08,0.9839,571.56,467.56,0.9612,718.63,458.34,0.9992,649.28,454.95,0.9988,669.28,527.94,0.9979,572.64,518.69,0.9969,700.12,665.05,0.9886,605.94,650.19,0.986
image_sit_480.png,sitting,1,665.87,233.59,0.9869,680.1,223.28,0.9718,656.98,223.7,0.9322,704.21,234.63,0.9092,647.27,234.79,0.6294,738.54,307.11,0.9983,628.96,311.48,0.996,776.8,394.9,0.9921,602.18,401.03,0.9734,780.72,483.38,0.9792,582.89,471.43,0.9448,720.59,460.26,0.9988,649.77,456.78,0.9981,673.65,528.07,0.9957,572.73,516.33,0.9933,699.7,661.42,0.9767,604.86,642.55,0.9701
image_sit_483.png,sitting,1,665.15,234.07,0.9845,679.41,223.21,0.9687,655.91,224.25,0.9244,703.33,235.73,0.8916,645.93,236.4,0.6249,737.56,308.56,0.9972,629.8,310.92,0.9945,775.44,399.52,0.9865,605.9,400.58,0.9619,776.39,484.48,0.9701,591.43,473.01,0.9312,723.03,460.08,0.9977,651.7,456.19,0.9966,667.64,527.01,0.9939,571.24,519.32,0.9912,696.6,657.76,0.9721,606.12,645.88,0.9669
image_sit_486.png,sitting,1,665.2,234.67,0.9843,679.54,223.84,0.9683,655.91,224.85,0.9241,703.51,236.65,0.8898,645.69,237.36,0.6203,737.37,309.26,0.997,630.18,312.2,0.9941,773.26,400.18,0.9856,609.02,401.5,0.9604,770.65,487.54,0.9687,596.88,471.75,0.9298,723.71,461.04,0.9973,652.28,457.34,0.9961,669.2,526.47,0.9927,571.47,519.29,0.9895,696.82,658.03,0.9665,605.2,646.86,0.9603
image_sit_489.png,sitting,1,664.97,234.83,0.9842,679.19,224.14,0.9676,655.31,225.07,0.9265,702.49,237.46,0.8844,644.25,238.13,0.6305,736.44,310.16,0.9967,628.48,313.33,0.9939,771.83,401.27,0.984,608.78,403.58,0.9593,769.81,487.66,0.966,600.64,472.28,0.928,724.22,461.35,0.997,652.18,457.88,0.9957,670.63,526.41,0.9918,572.57,518.88,0.9885,696.7,659.09,0.9631,605.58,646.95,0.957
image_sit_492.png,sitting,1,663.31,236.07,0.9837,677.69,225.13,0.9678,653.79,226.2,0.9223,702.22,237.93,0.8881,643.58,238.92,0.6099,736.94,310.45,0.9967,628.81,313.41,0.9935,772.19,402.47,0.9842,609.77,403.56,0.9567,769.76,487.64,0.9664,602.69,470.28,0.9249,724.27,461.95,0.9969,651.92,458.22,0.9955,671.0,526.47,0.9918,572.02,518.69,0.9882,697.22,659.83,0.9632,604.48,647.47,0.9564
image_sit_495.png,sitting,1,662.58,235.93,0.9832,676.99,225.08,0.9673,653.08,226.1,0.9204,701.66,238.28,0.8872,642.94,239.22,0.6036,736.7,311.08,0.9966,627.97,314.21,0.9931,772.61,402.7,0.9836,610.11,404.29,0.9539,770.06,486.88,0.9654,605.96,469.24,0.9213,723.55,462.61,0.9968,650.88,459.0,0.9952,671.54,525.82,0.9915,572.73,518.36,0.9877,696.16,659.64,0.9626,604.62,647.81,0.9554
image_sit_498.png,sitting,1,661.44,234.4,0.9861,675.88,224.27,0.9695,652.19,224.71,0.9309,699.92,238.58,0.8954,642.01,238.09,0.609,733.97,313.29,0.9979,626.76,316.18,0.9938,771.44,407.08,0.9897,609.8,409.12,0.961,767.57,496.35,0.973,608.14,474.4,0.9268,721.26,464.78,0.9974,651.13,462.04,0.9958,672.25,526.86,0.9905,579.84,519.17,0.9843,694.46,661.62,0.9482,616.73,648.38,0.9308
image_sit_501.png,sitting,1,660.72,232.19,0.9858,675.39,222.46,0.9705,651.81,222.63,0.9256,699.83,238.14,0.9028,642.32,237.07,0.5834,734.31,314.05,0.998,626.42,316.81,0.9932,771.93,407.15,0.9906,607.94,409.65,0.9562,768.19,495.22,0.9747,605.01,474.97,0.9203,721.21,465.33,0.9974,650.88,462.5,0.9955,672.12,526.85,0.9906,579.13,518.97,0.9832,694.73,661.53,0.9479,616.74,648.17,0.927
image_sit_504.png,sitting,1,663.73,230.67,0.9864,678.74,221.49,0.973,655.83,221.34,0.923,703.02,235.77,0.9143,645.56,234.12,0.5694,733.29,307.34,0.9983,631.03,310.49,0.9954,777.62,396.5,0.9939,605.19,399.23,0.974,784.05,484.93,0.9872,586.62,471.91,0.9577,720.41,456.26,0.999,652.83,452.8,0.9984,666.87,527.18,0.9978,571.04,518.8,0.9961,701.68,663.81,0.9881,606.61,649.34,0.9839
image_sit_507.png,sitting,1,668.27,231.91,0.9875,682.83,221.78,0.9746,660.46,222.43,0.9247,707.68,233.4,0.9208,651.84,233.5,0.5779,740.82,306.16,0.9987,632.82,308.05,0.996,800.1,384.56,0.995,584.27,381.51,0.9741,821.5,459.71,0.9878,540.33,446.61,0.9546,717.96,454.3,0.9993,650.04,450.97,0.9987,668.2,527.64,0.9981,575.87,524.65,0.9966,702.87,660.49,0.9885,606.68,656.8,0.9837
image_sit_510.png,sitting,1,671.99,233.68,0.9881,686.41,223.38,0.9777,663.59,224.42,0.9228,711.72,232.71,0.93,655.83,233.83,0.556,748.64,299.3,0.9989,634.63,302.1,0.9954,817.37,342.4,0.9955,566.11,342.01,0.9684,867.5,400.36,0.988,498.53,387.53,0.946,723.97,455.37,0.9993,654.95,452.14,0.9986,669.61,528.53,0.9974,577.69,523.29,0.9947,702.5,658.37,0.9824,605.06,650.38,0.9733
image_sit_513.png,sitting,1,676.12,235.6,0.9877,691.05,224.9,0.9794,667.56,225.22,0.9195,715.51,231.51,0.9308,658.77,231.07,0.5139,748.37,291.31,0.9986,635.03,293.47,0.9931,814.15,305.06,0.9951,552.35,311.47,0.952,879.7,327.58,0.9869,476.23,330.77,0.9259,725.44,457.26,0.9991,656.91,453.56,0.9978,669.68,530.25,0.9966,578.06,519.12,0.9919,706.57,665.41,0.9772,606.76,646.94,0.962
image_sit_516.png,sitting,1,676.41,233.64,0.9883,691.91,224.09,0.9783,667.93,223.76,0.9249,715.78,232.44,0.9233,658.51,230.23,0.5244,744.36,288.67,0.9986,637.38,287.83,0.9942,814.42,285.83,0.9954,556.88,291.19,0.9645,886.66,281.47,0.9876,483.52,289.87,0.9417,723.37,456.85,0.9992,657.05,451.82,0.9984,667.1,529.81,0.998,577.84,518.25,0.9958,702.66,669.31,0.9873,605.82,652.3,0.9801
image_sit_519.png,sitting,1,676.03,233.23,0.9888,691.22,223.84,0.9774,667.48,223.49,0.9261,714.79,232.53,0.919,658.83,229.94,0.5319,741.02,289.42,0.9987,640.86,283.72,0.9949,810.63,285.98,0.9961,565.98,280.9,0.9717,885.68,256.05,0.9894,497.49,264.1,0.9519,721.09,457.21,0.9994,657.65,450.61,0.9986,666.9,529.25,0.9982,578.39,517.25,0.9963,705.21,667.77,0.9876,602.61,652.01,0.9809
image_sit_522.png,sitting,1,676.61,232.86,0.9886,691.66,223.52,0.9774,668.0,223.26,0.9238,714.95,232.54,0.9197,659.31,230.07,0.5247,740.75,289.99,0.9988,640.88,283.51,0.9947,809.2,285.99,0.9963,565.64,278.87,0.9703,883.59,254.4,0.9897,501.54,261.32,0.9502,720.46,457.21,0.9994,657.2,450.53,0.9986,665.89,529.13,0.9983,578.2,517.37,0.9963,704.86,667.72,0.9883,602.58,651.87,0.9815
image_sit_525.png,sitting,1,677.2,234.17,0.9889,692.3,224.64,0.977,668.4,224.5,0.93,715.33,232.89,0.9152,658.89,230.76,0.551,741.9,289.38,0.9987,640.13,284.42,0.9951,812.65,286.32,0.9958,564.35,281.24,0.9729,886.21,261.8,0.9887,494.26,267.64,0.9534,721.2,457.39,0.9993,656.96,451.13,0.9987,666.61,528.31,0.9982,577.65,517.16,0.9964,705.01,666.78,0.9878,602.86,652.13,0.9818
image_sit_528.png,sitting,1,677.05,234.46,0.9883,692.3,224.65,0.9777,668.23,224.63,0.9258,716.03,232.56,0.9193,658.9,230.78,0.5282,742.98,289.52,0.9986,639.17,285.55,0.9941,812.18,286.9,0.9954,561.17,284.57,0.9652,887.63,272.57,0.9876,492.21,278.84,0.9425,720.86,457.89,0.9992,655.91,451.85,0.9984,665.6,528.89,0.998,577.5,516.26,0.9958,704.66,668.95,0.9873,604.83,650.64,0.9802
image_sit_531.png,sitting,1,676.18,234.87,0.9889,691.45,225.44,0.977,667.06,225.35,0.9333,715.39,233.47,0.915,657.52,231.69,0.5519,745.49,287.23,0.9986,636.19,285.16,0.9942,814.34,287.87,0.995,551.29,286.61,0.9672,889.29,279.47,0.9859,482.38,279.05,0.9438,724.12,457.59,0.9991,656.26,452.8,0.9983,670.91,531.2,0.9976,582.91,518.31,0.9951,699.94,667.17,0.9842,608.24,646.29,0.976
image_sit_534.png,sitting,1,675.61,233.74,0.9882,691.1,224.18,0.9782,667.19,223.91,0.9241,714.91,232.62,0.9235,657.79,230.4,0.5224,742.83,289.31,0.9986,636.51,288.16,0.9941,812.79,286.71,0.9955,556.48,291.91,0.9639,883.8,281.61,0.9879,486.48,293.17,0.9414,722.03,456.41,0.9993,656.14,451.6,0.9984,666.09,528.63,0.9982,577.63,518.58,0.9961,702.95,667.47,0.9885,606.27,652.96,0.9818
image_sit_537.png,sitting,1,675.55,233.36,0.9883,691.15,223.84,0.9777,667.36,223.38,0.9275,715.18,232.15,0.9207,658.13,229.62,0.5384,742.36,289.08,0.9985,635.94,288.06,0.9946,806.41,291.12,0.995,553.1,296.19,0.9667,871.53,289.45,0.9867,480.13,300.62,0.9446,721.85,456.25,0.9992,655.83,451.45,0.9985,666.46,529.61,0.9981,577.62,519.13,0.9961,701.98,667.39,0.9879,605.92,652.84,0.9816
image_sit_540.png,sitting,1,675.56,232.95,0.9884,690.99,223.24,0.9775,666.99,223.22,0.9306,714.97,231.77,0.919,657.34,230.34,0.5539,743.76,290.34,0.9984,635.92,289.94,0.9948,809.65,297.79,0.9945,554.47,300.55,0.9683,871.38,304.65,0.986,477.9,310.75,0.9465,722.17,456.77,0.9992,655.5,452.0,0.9985,666.3,529.81,0.998,577.45,519.72,0.9961,702.36,667.43,0.9876,606.32,653.62,0.9818
image_sit_543.png,sitting,1,674.05,234.07,0.9876,688.68,223.54,0.979,665.37,224.2,0.9196,713.32,230.52,0.9292,657.26,231.05,0.5135,746.13,289.67,0.9986,635.35,292.88,0.9931,809.54,300.2,0.995,554.25,308.92,0.9536,874.28,319.36,0.9866,477.93,326.63,0.928,724.17,457.14,0.9991,656.74,453.77,0.9979,670.59,528.86,0.9967,578.68,517.82,0.9925,707.44,665.32,0.9785,605.01,646.91,0.9648
image_sit_546.png,sitting,1,673.04,233.89,0.9876,687.52,223.38,0.9796,664.58,224.14,0.9147,712.67,230.78,0.9353,657.18,231.61,0.4977,748.31,291.87,0.9988,636.61,295.41,0.9932,817.08,310.89,0.9957,562.31,316.65,0.9538,876.95,342.08,0.9885,488.47,338.51,0.9292,724.43,457.35,0.9992,656.54,453.78,0.998,671.83,527.96,0.9971,578.95,518.24,0.993,705.73,663.81,0.9803,603.57,647.6,0.9667
image_sit_549.png,sitting,1,672.81,233.54,0.9879,687.16,223.23,0.9791,664.46,223.9,0.9179,712.06,231.45,0.9342,656.84,232.14,0.5224,749.19,293.87,0.9989,635.33,298.85,0.9944,817.64,320.67,0.9958,563.42,328.71,0.9612,872.6,365.81,0.9888,493.2,357.94,0.9384,726.22,456.0,0.9993,657.25,452.98,0.9983,672.51,527.66,0.9972,579.19,518.62,0.9937,702.93,663.68,0.9808,604.33,647.96,0.9689
image_sit_552.png,sitting,1,672.3,233.9,0.9881,686.39,223.11,0.9789,663.79,224.17,0.9205,711.25,231.06,0.9334,655.95,232.57,0.534,750.6,296.59,0.9988,634.48,300.2,0.9946,821.97,335.75,0.9955,562.84,336.65,0.9624,868.04,391.43,0.9881,494.45,378.47,0.9391,726.57,455.33,0.9992,656.39,451.94,0.9982,672.82,526.97,0.997,579.08,520.28,0.9935,703.42,662.51,0.9796,603.77,651.23,0.9678
image_sit_555.png,sitting,1,672.26,233.65,0.988,686.38,222.78,0.9777,663.83,223.86,0.9217,711.54,231.47,0.9288,656.01,232.91,0.5485,748.92,299.5,0.9988,634.53,302.73,0.9951,817.3,348.99,0.9955,567.33,349.81,0.9664,861.25,413.47,0.988,505.42,403.47,0.9438,724.01,454.57,0.9993,654.35,451.67,0.9985,674.41,526.13,0.9974,579.63,522.05,0.9945,705.44,661.83,0.9823,602.94,655.19,0.9728
image_sit_558.png,sitting,1,672.38,234.39,0.9882,686.47,223.29,0.9768,663.72,224.24,0.9285,711.08,232.17,0.9236,654.96,233.4,0.5844,748.26,303.07,0.9988,632.47,305.83,0.9956,812.08,364.21,0.9948,572.46,362.63,0.9696,845.53,440.16,0.9862,518.05,422.51,0.946,722.34,456.43,0.9992,651.23,453.23,0.9984,677.19,528.63,0.9969,579.16,523.1,0.9942,707.26,662.69,0.98,603.71,654.11,0.9711
